TimeUs,Ugen,Ur1,Uc1
7620,-2000.0,-1440.0,-440.0
7630,-2000.0,-1440.0,-480.0
7640,-2000.0,-1360.0,-480.0
7650,-2000.0,-1360.0,-480.0
7660,-2000.0,-1360.0,-520.0
7670,-2080.0,-1360.0,-520.0
7680,-2000.0,-1360.0,-560.0
7690,-2000.0,-1360.0,-560.0
7700,-2000.0,-1360.0,-560.0
7710,-2080.0,-1280.0,-600.0
7720,-2080.0,-1280.0,-600.0
7730,-2000.0,-1280.0,-600.0
7740,-2000.0,-1280.0,-600.0
7750,-2080.0,-1200.0,-640.0
7760,-2000.0,-1200.0,-640.0
7770,-2080.0,-1200.0,-640.0
7780,-2000.0,-1200.0,-680.0
7790,-2000.0,-1200.0,-680.0
7800,-2000.0,-1200.0,-720.0
7810,-2000.0,-1120.0,-720.0
7820,-2000.0,-1120.0,-720.0
7830,-2080.0,-1120.0,-720.0
7840,-2000.0,-1120.0,-760.0
7850,-2000.0,-1120.0,-760.0
7860,-2000.0,-1120.0,-800.0
7870,-2080.0,-1120.0,-760.0
7880,-2080.0,-1040.0,-800.0
7890,-2080.0,-1040.0,-800.0
7900,-2080.0,-1120.0,-840.0
7910,-2000.0,-1040.0,-800.0
7920,-2080.0,-1040.0,-880.0
7930,-2000.0,-1040.0,-880.0
7940,-2000.0,-1040.0,-880.0
7950,-2080.0,-1040.0,-880.0
7960,-2160.0,-1040.0,-920.0
