TimeUs,Ugen,Ur1,Uc1
2672,-3200.0,0.0,-3200.0
2676,-3120.0,0.0,-3200.0
2680,-3120.0,80.0,-3200.0
2684,-3120.0,80.0,-3200.0
2688,-3200.0,80.0,-3120.0
2692,-3120.0,80.0,-3120.0
2696,-3120.0,80.0,-3200.0
2700,-3120.0,80.0,-3200.0
2704,-3200.0,80.0,-3200.0
2708,-3120.0,80.0,-3200.0
2712,-3200.0,80.0,-3200.0
2716,-3120.0,80.0,-3120.0
2720,-3120.0,80.0,-3200.0
2724,-3200.0,80.0,-3200.0
2728,-3120.0,0.0,-3200.0
2732,-3200.0,80.0,-3120.0
2736,-3120.0,80.0,-3200.0
2740,-3200.0,80.0,-3200.0
2744,-3200.0,80.0,-3200.0
2748,-3120.0,80.0,-3200.0
2752,-3120.0,80.0,-3200.0
2756,-3200.0,80.0,-3200.0
2760,-3200.0,80.0,-3200.0
2764,-3200.0,80.0,-3200.0
2768,-3200.0,80.0,-3200.0
2772,-3200.0,80.0,-3200.0
2776,-3200.0,80.0,-3200.0
2780,-3120.0,80.0,-3120.0
2784,-3120.0,80.0,-3200.0
2788,-3120.0,0.0,-3200.0
2792,-3200.0,80.0,-3120.0
2796,-3120.0,80.0,-3120.0
2800,-3200.0,80.0,-3200.0
2804,-3200.0,80.0,-3120.0
2808,-3200.0,80.0,-3120.0
2812,-3200.0,80.0,-3120.0
2816,-3200.0,0.0,-3200.0
2820,-3120.0,80.0,-3200.0
2824,-3200.0,80.0,-3120.0
2828,-3120.0,80.0,-3200.0
2832,-3200.0,80.0,-3200.0
2836,-3120.0,80.0,-3120.0
2840,-3200.0,0.0,-3200.0
2844,-3120.0,80.0,-3200.0
2848,-3200.0,0.0,-3120.0
2852,-3120.0,80.0,-3120.0
2856,-3200.0,0.0,-3120.0
2860,-3200.0,80.0,-3200.0
2864,-3200.0,80.0,-3120.0
2868,-3200.0,80.0,-3200.0
2872,-3120.0,80.0,-3200.0
2876,-3200.0,80.0,-3120.0
2880,-3200.0,80.0,-3200.0
2884,-3200.0,80.0,-3120.0
2888,-3200.0,80.0,-3120.0
2892,-3120.0,80.0,-3200.0
2896,-3200.0,0.0,-3120.0
2900,-3200.0,80.0,-3200.0
2904,-3120.0,80.0,-3200.0
2908,-3120.0,80.0,-3200.0
2912,-3200.0,0.0,-3200.0
2916,-3200.0,80.0,-3200.0
2920,-3200.0,80.0,-3200.0
2924,-3120.0,0.0,-3200.0
2928,-3120.0,80.0,-3200.0
2932,-3200.0,80.0,-3120.0
2936,-3200.0,0.0,-3120.0
2940,-3200.0,80.0,-3200.0
2944,-3200.0,80.0,-3200.0
2948,-3200.0,80.0,-3200.0
