TimeUs,Ugen,Ur1,Uc1
1396,1120.0,1240.0,-120.0
1398,1120.0,1280.0,-80.0
1400,1120.0,1280.0,-80.0
1402,1160.0,1280.0,-80.0
1404,1160.0,1280.0,-80.0
1406,1160.0,1280.0,-80.0
1408,1160.0,1280.0,-80.0
1410,1160.0,1280.0,-80.0
1412,1160.0,1280.0,-80.0
1414,1200.0,1320.0,-80.0
1416,1200.0,1320.0,-40.0
1418,1200.0,1320.0,-80.0
1420,1200.0,1280.0,-80.0
1422,1200.0,1320.0,-80.0
1424,1200.0,1320.0,-80.0
1426,1200.0,1320.0,-40.0
1428,1280.0,1320.0,-40.0
1430,1240.0,1360.0,-40.0
1432,1240.0,1360.0,-40.0
1434,1240.0,1360.0,-40.0
1436,1280.0,1320.0,-40.0
1438,1280.0,1360.0,-40.0
1440,1280.0,1360.0,-40.0
1442,1280.0,1360.0,0.0
1444,1320.0,1360.0,-40.0
1446,1280.0,1400.0,-40.0
1448,1320.0,1400.0,-40.0
1450,1320.0,1400.0,-40.0
1452,1320.0,1400.0,0.0
1454,1360.0,1400.0,0.0
1456,1320.0,1400.0,0.0
1458,1360.0,1400.0,0.0
1460,1360.0,1400.0,0.0
1462,1360.0,1400.0,0.0
1464,1400.0,1440.0,0.0
1466,1360.0,1400.0,0.0
1468,1400.0,1400.0,40.0
1470,1400.0,1440.0,0.0
1472,1400.0,1440.0,40.0
1474,1400.0,1400.0,0.0
1476,1400.0,1440.0,40.0
1478,1440.0,1480.0,40.0
1480,1440.0,1440.0,40.0
1482,1440.0,1440.0,40.0
1484,1440.0,1480.0,40.0
1486,1480.0,1480.0,40.0
1488,1480.0,1480.0,40.0
1490,1480.0,1480.0,40.0
1492,1480.0,1480.0,40.0
1494,1520.0,1520.0,80.0
1496,1480.0,1480.0,80.0
1498,1520.0,1520.0,80.0
1500,1520.0,1520.0,80.0
1502,1520.0,1520.0,80.0
1504,1520.0,1520.0,80.0
1506,1560.0,1480.0,80.0
1508,1560.0,1520.0,80.0
1510,1560.0,1520.0,80.0
1512,1560.0,1520.0,80.0
1514,1560.0,1520.0,80.0
1516,1560.0,1560.0,120.0
1518,1560.0,1560.0,120.0
1520,1600.0,1520.0,120.0
1522,1600.0,1560.0,120.0
1524,1600.0,1560.0,120.0
1526,1600.0,1560.0,120.0
1528,1600.0,1560.0,120.0
1530,1680.0,1560.0,120.0
1532,1640.0,1600.0,120.0
1534,1640.0,1600.0,120.0
1536,1640.0,1600.0,120.0
1538,1680.0,1560.0,160.0
1540,1640.0,1600.0,120.0
1542,1680.0,1600.0,160.0
1544,1680.0,1600.0,160.0
1546,1720.0,1600.0,120.0
1548,1720.0,1640.0,160.0
1550,1720.0,1600.0,160.0
1552,1720.0,1640.0,160.0
1554,1720.0,1640.0,160.0
1556,1720.0,1640.0,160.0
1558,1760.0,1640.0,200.0
1560,1760.0,1640.0,200.0
1562,1760.0,1640.0,200.0
1564,1800.0,1640.0,160.0
1566,1760.0,1640.0,200.0
1568,1800.0,1640.0,200.0
1570,1800.0,1680.0,200.0
1572,1760.0,1680.0,160.0
1574,1760.0,1680.0,200.0
1576,1840.0,1680.0,200.0
1578,1840.0,1680.0,200.0
1580,1840.0,1680.0,240.0
1582,1840.0,1680.0,240.0
1584,1880.0,1680.0,240.0
1586,1840.0,1720.0,240.0
1588,1880.0,1720.0,240.0
1590,1840.0,1680.0,240.0
1592,1880.0,1680.0,240.0
1594,1880.0,1720.0,240.0
1596,1880.0,1720.0,240.0
1598,1880.0,1720.0,280.0
1600,1920.0,1720.0,280.0
